"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
152,2019-07-01 12:45:06,"UFSCar","SORO","5848","S","Plantae",NA,NA,NA,"Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg",NA,NA,NA,NA,NA,NA,"6466",NA,2009,"11","13",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale. Estrada Aceiro Catelã João Pedro.",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mussununga. Arbóreo com flor e botão brancos, descamação ausente fuste cilindrico; superfície áspera.",NA,"auto"
153,2019-08-13 17:21:43,"UFRGS","ICN","061016","S","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Eugenia","cf. platyphylla",NA,"Eugenia cf. platyphylla","O.Berg","Sobral, M",1984,"07",NA,NA,"Almeida, J; Santos, TS","186",NA,1968,"10","31",NA,NA,"América do Sul","Brasil","BA","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415).",-39.0494003295898,-14.7889003753662,61245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 18m x 20cm. Frutos novos roxos; Região da Mata Higrófila Sul Baiana com 50m de altura. Plantação de cacau",NA,"auto"
154,2019-08-13 17:21:43,"UFRGS","ICN","061015","S","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Eugenia","cf. platyphylla",NA,"Eugenia cf. platyphylla","O.Berg","Sobral, M",1984,"07",NA,NA,"Santos, TS","3838",NA,1982,"12","29",NA,NA,"América do Sul","Brasil","BA","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415).",-39.0494003295898,-14.7889003753662,61245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta testemunha do inventário florestal; Árvore de 7m x 11cm diametro. Flores creme; Região da Mata Higrófila Sul Baiana com 50m de altura. Quadra D",NA,"auto"
155,2019-08-13 17:21:43,"UFRGS","ICN","061012","S","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Eugenia","cf. platyphylla",NA,"Eugenia cf. platyphylla","O.Berg","Sobral, M",1984,"07",NA,NA,"Santos, TS","s.n.",NA,1971,"11","13",NA,NA,"América do Sul","Brasil","BA","Ipiaú","Rodovia Ipiaú/Ibirataia",-39.7338981628418,-14.1372003555298,24789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore com 5m de altura. Flor branca; Mata",NA,"auto"
156,2018-08-24 20:02:51,"NYBG","NYBG_BR","1195918","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","M. Sobral",NA,NA,NA,NA,"J. G. Jardim","1523.0",NA,1998,"02","04",NA,NA,"South America","Brasil","Bahia","Jussari","Rod. Jussari/Palmira. Entrada ca. 7.5 km percorrendo mais 1.7 km atÃ© a sede da Faz. Teimoso. Serra do Teimoso. RPPN Serra do Teimoso.",-39.58,-15.17,NA,NA,300,300,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404951\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY01195918",NA
157,2018-08-24 20:02:51,"NYBG","NYBG_BR","1240761","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","M. Sobral",NA,NA,NA,NA,"W. W. Thomas","12690.0",NA,2001,"10","30",NA,NA,"South America","Brasil","Bahia","Aurelino Leal","11.2 km W of BR 101 on road from Aurelino Leal towards Laje do Banco",-39.381867,-14.34533,NA,NA,175,175,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=622973\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY01240761",NA
158,2018-08-24 20:02:51,"NYBG","NYBG_BR","594872","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","M. Sobral",NA,NA,NA,NA,"J. L. Hage","1555.0",NA,1981,"12","08",NA,NA,"South America","Brasil","Bahia","IlhÃ©us","Area do CEPEC (CEntro de Pesquisas do Cacau), km 22 da Rodovia IlhÃ©us/Itabuna (BR 415). Quadra D",-39.22095,-14.7739696,NA,NA,50,50,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479690\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00594872",NA
159,2018-08-24 20:02:51,"NYBG","NYBG_BR","594883","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","J. E. Q. de Faria",NA,NA,NA,NA,"W. W. Thomas","9801.0",NA,1993,"05","05",NA,NA,"South America","Brasil","Bahia","UruÃ§uca","7.3 km north of Serra Grande on road to ItacarÃ©. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Transect study site",-39.0617,-14.4231,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479202\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00594883",NA
160,2018-08-24 20:02:51,"NYBG","NYBG_BR","1195823","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","A. M. Amorim",NA,NA,NA,NA,"J. G. Jardim","3755.0",NA,2001,"09","12",NA,NA,"South America","Brasil","Bahia","Jussari","Entrada 7.5 km da Rod. JussarÃ­/Palmira. Faz. Teimoso 1.7 km da entrada, Reserva Particular do PatrimÃ#?#nio Natural (RPPN) Serra do Teimoso.",-39.5311,-15.1544,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1403970\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY01195823",NA
161,2018-08-24 20:02:51,"NYBG","NYBG_BR","1195929","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","M. Sobral",NA,NA,NA,NA,"J. G. Jardim","1564.0",NA,1998,"02","18",NA,NA,"South America","Brasil","Bahia","Jussari","Rod. Jussari/Palmira. Entrada ca. 7.5 km percorrendo mais 1.7 km atÃ© a sede da Faz. Teimoso. Serra do Teimoso. RPPN Serra do Teimoso.",-39.58,-15.17,NA,NA,300,300,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404924\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY01195929",NA
162,2018-08-24 20:02:51,"NYBG","NYBG_BR","565302","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","M. Sobral",NA,NA,NA,NA,"A. M. Amorim","2590.0",NA,NA,NA,NA,NA,NA,"South America","Brasil","Bahia","Jussari","Rod. Jussari-Palmira. Entrada ca. 7.5 km de Jussari. Faz. Teimoso, RPPN Serra do Teimoso",-39.5286,-15.1608,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479688\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00565302",NA
163,2018-08-24 20:02:51,"NYBG","NYBG_BR","1095508","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg",NA,NA,NA,NA,NA,"A. M. Amorim","4470.0",NA,2004,"12","10",NA,NA,"South America","Brasil","Bahia","Jussari","RPPN Serra Teimoso, entrada 7,5 km da Rod. Jussari/Palmira, Faz. Teimoso, 1,7 km da entrada",-39.5311,-15.1544,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1391506\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY01095508",NA
164,2018-08-24 20:02:51,"NYBG","NYBG_BR","2636668","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","A. Giaretta",NA,NA,NA,NA,"P. Fiaschi","1975.0",NA,2004,"02","14",NA,NA,"South America","Brasil","Bahia","Jussari","Estrada JussarÃ­/Palmira, entrada a esq. Ca. 7,5Km apÃ³s JussarÃ­. Fazenda Teimoso. RPPN Serra do Teimoso.",-39.5361,-15.1603,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2475264\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY02636668",NA
165,2018-08-24 20:02:51,"NYBG","NYBG_BR","2715709","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","M. Sobral",NA,NA,NA,NA,"A. M. Amorim","2689.0",NA,1998,"11","21",NA,NA,"South America","Brasil","Bahia","Jussari","Rod. Jussari-Palmira, entrada ca. 7.5 km de Jussari, Fazenda Teimoso, RPPN Serra do Teimoso",-39.5286,-15.1581,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=623164\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY02715709",NA
166,2018-08-24 20:02:51,"NYBG","NYBG_BR","2714769","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","M. Sobral",NA,NA,NA,NA,"J. G. Jardim","1862.0",NA,1999,"01","01",NA,NA,"South America","Brasil","Bahia","Jussari","Rod. Jussari/Palmira, entrada ca 7,5 km, Fazenda Teimoso, 1.5 km E da entrada, Reserva do PatrimÃ#?#nio Natural (RPPN), Serra do Teimoso.",-39.58,-15.17,NA,NA,400,400,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=623175\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY02714769",NA
167,2018-08-24 20:02:51,"NYBG","NYBG_BR","2729060","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg",NA,NA,NA,NA,NA,"A. M. V. de Carvalho","6686.0",NA,1998,"12","20",NA,NA,"South America","Brasil","Bahia","Jussari","Rod. Jussari-Palmira, entrada ca. 7.5 km percorrendo mais 1.7 km atÃ© a sede da Faz. Teimoso. Serra do Teimoso. RPPN do Teimoso",-39.58,-15.17,NA,NA,300,300,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3027213\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY02729060",NA
168,2018-08-24 20:02:51,"NYBG","NYBG_BR","906305","S","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Eugenia","platyphylla",NA,"Eugenia platyphylla","O.Berg","J. E. Q. de Faria",NA,NA,NA,NA,"M. M. M. Lopes","715.0",NA,2006,"05","23",NA,NA,"South America","Brasil","Bahia","Almadina","Serra do Corcovado. 9.8 km ao SW de CoaracÃ­ na estrada para Almadina, daÃ­ N atÃ© a Fazenda SÃ£o JosÃ©. ProprietÃ¡rio Senhor Francisco.",-39.6033,-14.7058,NA,NA,650,650,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980718\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00906305",NA
169,2018-08-24 18:25:22,"NYBG","NYBG_BR","585465","S","Plantae","Magnoliophyta",NA,"Fabales","Fabaceae","Chaetocalyx","acutifolia",NA,"Chaetocalyx acutifolia","(Vogel) Benth.","M. Lavin",NA,NA,NA,NA,"Schott",NA,NA,NA,NA,NA,NA,NA,"South America","Brasil",NA,NA,"Circa Rio de Janeiro",-43.448386,-22.913514,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713769\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00585465",NA
170,2018-08-24 18:25:22,"NYBG","NYBG_BR","585464","S","Plantae","Magnoliophyta",NA,"Fabales","Fabaceae","Chaetocalyx","acutifolia",NA,"Chaetocalyx acutifolia","(Vogel) Benth.","M. Lavin",NA,NA,NA,NA,"A. P. Duarte","5191.0",NA,1960,"02","19",NA,NA,"South America","Brasil","Rio de Janeiro",NA,"D. F. Gruta de Imprensa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713768\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00585464",NA
