"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
304,2018-11-29 17:30:32,"UNIVILLE","JOI","5690","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","E. Barbosa",2005,"02","25",NA,"G. Casas",NA,NA,2004,"05","20",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Ilha Mandigituba.",-48.6380996704102,-26.2432994842529,23627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI005690","auto"
305,2018-11-29 17:30:32,"UNIVILLE","JOI","8955","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","T.M. Maia",2009,"08","01",NA,"K. Moraes","85",NA,2009,"08","04",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Ilha Alvarenga.",-48.6380996704102,-26.2432994842529,23627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI008955","auto"
306,2018-11-29 17:30:32,"UNIVILLE","JOI","7734","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Meirelles, J.","1",NA,2007,"12","10",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Fora.",-48.6380996704102,-26.2432994842529,23627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI007734","auto"
307,2018-11-29 17:30:32,"UNIVILLE","JOI","203","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","E.F. Costa",2005,"02","25",NA,"P. Campregher","64",NA,2004,"05","20",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita.",-48.6380996704102,-26.2432994842529,23627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI000203","auto"
308,2018-11-29 17:30:32,"UNIVILLE","JOI","2353","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Guilherme do Amaral",2006,"04","27",NA,"Guilherme do Amaral","103",NA,2006,"04","27",NA,NA,NA,"Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.",-48.7221984863281,-26.3700008392334,25329,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI002353","auto"
309,2018-11-29 17:30:32,"UNIVILLE","JOI","8542","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","T.M. Maia",2009,"05","01",NA,"F. Woitexem","36",NA,2009,"05","21",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Ilha Redonda.",-48.6380996704102,-26.2432994842529,23627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI008542","auto"
310,2018-11-29 17:30:32,"UNIVILLE","JOI","7086","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","E. Barbosa",2008,"02","29",NA,"C.M. Raimundo","37",NA,2008,"01","24",NA,NA,NA,"Brasil","Santa Catarina","Araquari","BR-280.",-48.7221984863281,-26.3700008392334,25329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI007086","auto"
311,2018-11-29 17:30:32,"UNIVILLE","JOI","5689","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","E. Barbosa",2005,"02","25",NA,"R.R. Leite",NA,NA,2004,"03","26",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Ilha Mandigituba.",-48.6380996704102,-26.2432994842529,23627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI005689","auto"
312,2018-11-29 17:30:32,"UNIVILLE","JOI","16773","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","MANCINELLI, W.S.",2016,"01","23",NA,"BILK, K.D.; CRUZ DE LIMA, A.R.; MANCINELLI, W.S.; PAGANI, A.; SCHEGUSCHEWSKY, V.","103",NA,2016,"01","23",NA,NA,NA,"Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle",-48.980556,-26.141667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI016773",NA
313,2018-11-29 17:30:32,"UNIVILLE","JOI","8929","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Meyer, F.S.",2008,"11","01",NA,"Meyer, F.S.","825",NA,2008,"11","08",NA,NA,NA,"Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Univille, Rio Natal.",-49.378611,-26.250556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI008929",NA
314,2018-11-29 17:30:32,"UNIVILLE","JOI","9214","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","T.M. Maia",2009,"08","01",NA,"T.M. Maia","62",NA,2009,"08","25",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Araújo de Fora.",-48.6380996704102,-26.2432994842529,23627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI009214","auto"
315,2018-11-29 17:30:32,"UNIVILLE","JOI","13181","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Schmoeller, F.",2011,"01","01",NA,"Schmoeller, F","316",NA,2011,"11","23",NA,NA,NA,"Brasil","Santa Catarina","Joinville","Condomínio Perini.",-48.8456001281738,-26.3043994903564,37150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI013181","auto"
316,2018-11-29 17:30:32,"UNIVILLE","JOI","1723","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","E. Barbosa",2005,"02","24",NA,"D.B.G. Bussmann","40",NA,2004,"12","13",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.",-48.6380996704102,-26.2432994842529,23627,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI001723","auto"
317,2019-01-25 17:39:07,"IAC","IAC","33708","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","T. Trindade-Lima",2007,"04","25",NA,"S.L. Jung-Mendaçolli et al.","687",NA,1997,"05","16",NA,NA,NA,"Brasil","São Paulo","Jundiaí","IAC, Estação Experimental",-46.927972,-23.111861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,2019-01-25 17:34:19,"IAC","IAC","3577","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","L.B. Smith",1940,"10","16",NA,"A. Carvalho (1)","s/nº",NA,1939,"01","15",NA,NA,NA,"Brasil","São Paulo","Santos","Casa Grande",-46.3336,-23.9608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,2019-01-25 17:39:07,"IAC","IAC","35990","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","T. Trindade-Lima",2007,"04","25",NA,"R.B. Torres et al.","419",NA,1998,"03","23",NA,NA,NA,"Brasil","São Paulo","Pariquera-Açu",NA,-47.8811,-24.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,2019-01-25 17:39:07,"IAC","IAC","37899","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","T. Trindade-Lima",2007,"04","25",NA,"R.B. Torres et al.","705",NA,1999,"04","13",NA,NA,NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa",-47.8825,-24.608333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,2019-01-25 17:34:19,"IAC","IAC","5847","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","O. Handro",1943,"10","12",NA,"A.S. Lima & L. Silva","s/nº",NA,1940,"11","27",NA,NA,NA,"Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia (MZUSP)",-45.8464,-23.5322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,2019-01-25 17:39:07,"IAC","IAC","8156","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","K. Ogawa",1998,"02","19",NA,"D.M. Dedecca","s/nº",NA,1947,"02","04",NA,NA,NA,"Brasil","São Paulo","São Paulo","Horto Florestal",-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,2018-12-03 13:08:19,"CEPLAC","CEPEC","100958","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"M. das G. L. Wanderley",NA,NA,NA,NA,"P. Fiaschi","2012",NA,1974,"03","05",NA,NA,NA,"Brasil","Espírito Santo","LINHARES","Estrada Linhares/Pontal do Vale, ca. 8.1Km após o viaduto, ramal a direita para Povoação.. Ca. 16,7Km da estrada.",-39.8875,-19.506111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/12/2007",NA,NA,NA
324,2018-12-03 13:08:19,"CEPLAC","CEPEC","103398","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"G. M. Sousa",NA,NA,NA,NA,"W. W. Thomas","13581",NA,2003,"07","25",NA,NA,NA,"Brasil","Bahia","JEQUIÉ","Serra do Castanhão, 14,5Km ao S de Jequié BR-116, depois 7,5Km ao W (Pousada Corujão) p/ torre da Embratel.",-40.190833,-13.939444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2005",NA,NA,NA
325,2018-12-03 13:08:19,"CEPLAC","CEPEC","106796","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"M. das G. L. Wanderley",NA,NA,NA,NA,"A. M. Amorim","8102004",NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia","POÇÕES","Acesso a Faz. Boa Esperança c/ entrada ao S de Morrinhos. 6,1Km a E de Poções na Rod. a Ilhéus.",-40.336944,-14.611111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/12/2007",NA,NA,NA
326,2018-12-03 13:08:19,"CEPLAC","CEPEC","112332","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"Sem Informação",NA,NA,NA,NA,"Amorim, A. M.","6086",NA,2006,"06","15",NA,NA,NA,"Brasil","Bahia","arataca","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha para a residência do Sr. Mormaço.",-39.341667,-15.173611,NA,NA,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,2018-12-03 13:08:19,"CEPLAC","CEPEC","114819","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"Sem Informação",NA,NA,NA,NA,"Borges, R.A.X.","319",NA,2006,"12","09",NA,NA,NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.",-39.565278,-15.391667,NA,NA,900,900,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>UNICATA.</nO>",NA,NA
328,2018-12-03 13:08:19,"CEPLAC","CEPEC","114981","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"Sem Informação",NA,NA,NA,NA,"Borges, R.A.X.","460",NA,2006,"12","17",NA,NA,NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 13,8km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.",-39.603333,-14.705833,NA,NA,650,650,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>UNICATA.</nO>",NA,NA
329,2018-12-03 13:08:19,"CEPLAC","CEPEC","18065","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"R. M. Harley",NA,NA,NA,NA,"R. M. Harley","17964",NA,1977,"01","15",NA,NA,NA,"Brasil","Bahia","ALCOBAÇA","Rod. Costeira, entre Alcobaça e Prado. 7Km ao NW de Alcobaça. E 1Km ao N ao longo da Rod. p/ o Rio Itanhentinga.",-39.216667,-17.516667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1977",NA,NA,NA
330,2018-12-03 13:08:19,"CEPLAC","CEPEC","30516","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"A. Costa",NA,NA,NA,NA,"R. M. Harley","22364",NA,1980,"05","22",NA,NA,NA,"Brasil","Bahia","LENÇÓIS","14Km NW Lençóis. Serra do Brejão. Serras dos Lençóis.",-41.45,-12.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/1992",NA,NA,NA
331,2018-12-03 13:08:19,"CEPLAC","CEPEC","91547","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"L. O. F. de Sousa",NA,NA,NA,NA,"L. A. Mattos-Silva","4256",NA,1982,"12","08",NA,NA,NA,"Brasil","Bahia","caravelas","Km 16 Rod. Caravelas/Alcobaça (BA-001). Margem direita.",-39.224722,-17.620833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/03/2003",NA,NA,NA
332,2018-12-03 13:08:19,"CEPLAC","CEPEC","28122","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"R. Moura",NA,NA,NA,NA,"Grupo Pedra do Cavalo","464",NA,1980,"07","03",NA,NA,NA,"Brasil","Bahia","CACHOEIRA","Vale dos Rios Paraguaçu e Jacuipe. Mata em Frente a EMBASA.",-39.083333,-12.533333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/09/2001",NA,NA,NA
333,2018-12-03 13:08:19,"CEPLAC","CEPEC","69012","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"R. Moura",NA,NA,NA,NA,"W. W. Thomas","10870",NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia","JUSSARÍ","Ca. 9Km ao N de Jussari, a E Rod. p/ Palmira, Faz. de gado Sr. Alciato Carvalho.",-39.532778,-15.116111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/09/2001",NA,NA,NA
334,2018-12-03 13:08:19,"CEPLAC","CEPEC","70712","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"R. Moura",NA,NA,NA,NA,"M. L. Guedes","1498",NA,1994,"12","29",NA,NA,NA,"Brasil","Bahia","LENÇÓIS","Morro da Chapadinha.",-41.440278,-12.459722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/09/2001",NA,NA,NA
335,2018-12-03 13:08:19,"CEPLAC","CEPEC","72228","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"J. V. Coffani-Nunes",NA,NA,NA,NA,"D. J. N. Hind","3203",NA,1996,"06","29",NA,NA,NA,"Brasil","Bahia","MORRO DO CHAPÉU","Serra Pé do Morro.",-41.206667,-11.590833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/05/2002",NA,NA,NA
336,2018-12-03 13:08:19,"CEPLAC","CEPEC","81445","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"R. Moura",NA,NA,NA,NA,"A. M. Amorim","2339",NA,1998,"02","23",NA,NA,NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entr. Ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.",-39.528611,-15.158056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/09/2001",NA,NA,NA
337,2018-12-03 13:08:19,"CEPLAC","CEPEC","89258","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"J. V. Coffani-Nunes",NA,NA,NA,NA,"W. W. Thomas","12514",NA,2001,"05","19",NA,NA,NA,"Brasil","Bahia","JEQUIÉ","Serra do Castanhão, 14,5Km ao S de Jequié, BR-116 para a Rod. (Churrascaria Corujão); depois 7.3Km ao W da BR-116.",-40.183333,-13.933333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/05/2002",NA,NA,NA
338,2018-12-03 13:08:19,"CEPLAC","CEPEC","91411","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"L. O. F. de Sousa",NA,NA,NA,NA,"W. W. Thomas","12593",NA,2001,"10","24",NA,NA,NA,"Brasil","Bahia","JEQUIÉ","BR-330 14,7Km junção c/ BR-116,depois ao S a dir. Rod p/ Prainha Lomanto e 5.9Km na Rod p/ Faz. de Marcus Ludovico ao W,",-40.333333,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/03/2003",NA,NA,NA
339,2018-12-03 13:08:19,"CEPLAC","CEPEC","92609","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"L. O. F. de Sousa",NA,NA,NA,NA,"W. W. Thomas","12841",NA,2002,"03","10",NA,NA,NA,"Brasil","Bahia","MORRO DO CHAPÉU","Topo do Morro do Chapéu, 8.3Km ao SW cidade (1Km ao S cidade Rod p/ Utinga depois 4,7Km ao W na Rod. p/ Cafarnaum, depois 2,6Km a direita.",-41.2,-11.583333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/03/2003",NA,NA,NA
340,2018-12-03 13:08:19,"CEPLAC","CEPEC","93893","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"A. M. Amorim",NA,NA,NA,NA,"J. L. da Paixão","193",NA,2001,"04","05",NA,NA,NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palimra, entrada ca. 7,5Km de Jussari,Faz. Teimoso -RPPN Serra do Teimoso.",-39.528611,-15.158056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA
341,2018-12-03 13:08:19,"CEPLAC","CEPEC","97250","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"M. das G. L. Wanderley",NA,NA,NA,NA,"F. R. Nonato","969",NA,1984,"08","05",NA,NA,NA,"Brasil","Bahia","MORRO DO CHAPÉU","Estrada para Morrão.",-41.191944,-11.584167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/12/2007",NA,NA,NA
342,2018-12-03 13:08:19,"CEPLAC","CEPEC","13471","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta",NA,"L. B. Smith",NA,NA,NA,NA,"S. A. Mori","9597",NA,1978,"03","17",NA,NA,NA,"Brasil","Bahia","ALCOBAÇA","Rod. BA-001 a 5Km S de Alcobaça.",-39.1955986022949,-17.5193996429443,50074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/06/1979",NA,NA,"auto"
343,2019-07-02 18:55:11,"UEM","HUEM","10506","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander in Sims","Débora Kremer",2010,"08","10",NA,"Sakuragui, C.M.; et al.","s.n.",NA,2004,NA,NA,NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre - KLABIN",-50.6156005859375,-24.3239002227783,35037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita; flores de coloração lilás escura</nO>","HUEM000002716","auto"
344,2019-06-19 12:34:17,"UNILA","EVB","3311","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Nogarolli, RL",NA,NA,NA,NA,"Dolniak, DO","11",NA,2003,"09","20",NA,NA,NA,"Brasil","Paraná","Curitiba","Bosque do Alemão",-49.2731018066406,-25.4277992248535,25180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Doação HUCP</nO>","EVB003311","auto"
345,2019-05-22 14:39:40,"UNIRIO","HUNI","3766","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","I.M. Kessous",2016,NA,NA,NA,"M.L.A. Gonçalves",NA,NA,2016,"03","02",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Urca. Av. Pasteur, próximo à reitoria da UNIRIO.",-43.173056,-22.9525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUNI00003766",NA
346,2019-07-01 19:46:41,"UNIRIO","HUNI","2057","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","A.C.A. Defaveri",NA,NA,NA,NA,"A. Sato; S.Z. Cordeiro; A.C.A. Defaveri; J.A. Ferrão",NA,NA,2011,"03","25",NA,NA,NA,"Brasil","Rio de Janeiro","Macaé","Lagoa Jurubatiba. Próximo ao Lagomar. , Parque Nacional da Restinga de Jurubatiba (PARNA Jurubatiba)",-41.687222,-22.296944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUNI00002057",NA
347,2019-07-01 19:46:41,"UNIRIO","HUNI","2058","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","A.C.A. Defaveri",NA,NA,NA,NA,"A. Sato",NA,NA,2012,"05","31",NA,NA,NA,"Brasil","Rio de Janeiro","Maricá",NA,-42.85,-22.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUNI00002058",NA
348,2019-05-22 14:39:40,"UNIRIO","HUNI","3936","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","A.C.A. Defaveri",NA,NA,NA,NA,"A.C.A. Defaveri",NA,NA,2015,"12","16",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca. Clube Ginástico Português.",-43.2075004577637,-22.9027996063232,57442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUNI00003936","auto"
349,2019-09-10 18:34:12,"UEL","FUEL","46642","S","Plantae","Tracheophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Marques, JN",2009,"09","25",NA,"Marques, JN; et al.","18",NA,2009,"09","25",NA,NA,NA,"Brasil","Paraná","Tamarana","Recanto do Pinhão",-51.167639,-23.896389,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita, brácteas da inflorescência rosa claro, corola rosa intenso, frutos maduros creme. Jardim da propriedade.</nO>",NA,NA
350,2019-09-10 18:34:12,"UEL","FUEL","46856","S","Plantae","Tracheophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Estevan, DA",2009,"09",NA,NA,"Marestoni, TM; Cervigne, NS; Francisco, EM","170",NA,2007,"02","23",NA,NA,NA,"Brasil","Paraná","Ventania","Sítio do Pinheiro",-50.308417,-24.140306,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Inflorescência branca, com extremidades roseas.</nO>",NA,NA
351,2019-09-10 18:34:12,"UEL","FUEL","50304","S","Plantae","Tracheophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Estevan, DA",2009,NA,NA,NA,"Estevan, DA","1864",NA,2009,"10","30",NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","Parque Ecológico Samuel Klabin",-50.583333,-24.333333,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita.</nO>",NA,NA
352,2019-09-10 18:34:12,"UEL","FUEL","50939","S","Plantae","Tracheophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Monteiro, RF",2012,"03",NA,NA,"Gonzatti, F","391",NA,2012,"01","12",NA,NA,NA,"Brasil","Rio Grande do Sul","Cidreira","Fazenda Capão da Lagoa, na mata de restinga",-50.224167,-30.074167,NA,NA,34,34,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita. 22J 0574770 UTM 6672729.</nO>",NA,NA
353,2019-09-10 18:34:12,"UEL","FUEL","46081","S","Plantae","Tracheophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Estevan, DA",2009,NA,NA,NA,"Estevan, DA; et al.","1821",NA,2006,"11","14",NA,NA,NA,"Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte",-51.190601348877,-22.9967002868652,15605,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita, flores brácteas verde-avermelhadas.</nO>",NA,"auto"
354,2019-09-10 18:34:12,"UEL","FUEL","50296","S","Plantae","Tracheophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Estevan, DA",2009,NA,NA,NA,"Estevan, DA","1831",NA,2009,"05","12",NA,NA,NA,"Brasil","Paraná","Ibaiti","Parque Ecológico da Mina Velha, 22K 050 3716 7362319",-50.187801361084,-23.8486003875732,34159,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita; pétalas arroxeadas.</nO>",NA,"auto"
355,2019-09-10 18:34:12,"UEL","FUEL","50302","S","Plantae","Tracheophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Estevan, DA",2009,NA,NA,NA,"Estevan, DA","1829",NA,2009,"05","12",NA,NA,NA,"Brasil","Paraná","Ibaiti","Parque Ecológico da Mina Velha, 22K 0583716 7362319",-50.187801361084,-23.8486003875732,34159,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Frutos.</nO>",NA,"auto"
