"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
263,2019-07-03 13:11:54,"UDESC","LUSC","9731","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","G. Moraes",NA,NA,NA,NA,"M. Amaral; B. Büttner & G. Moraes",NA,NA,2016,"08","16",NA,NA,NA,"Brasil","Santa Catarina","Capão Alto","Distrito da Fazenda dos Moraes.",-50.5119018554688,-27.9368991851807,41668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC009588","auto"
264,2019-07-03 13:11:54,"UDESC","LUSC","9734","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","T. Maximiano",NA,NA,NA,NA,"T. Maximiano",NA,NA,2016,"11","05",NA,NA,NA,"Brasil","Santa Catarina","Curitibanos","Frei Rogério.",-50.584400177002,-27.2828006744385,25987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC009578","auto"
265,2018-11-07 16:39:35,"UDESC","LUSC","4097","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Gross, A.",NA,NA,NA,NA,"Gross, A.",NA,NA,2009,"10","18",NA,NA,NA,"Brasil","Santa Catarina","Lages",NA,-50.326099395752,-27.8160991668701,70701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC000805","auto"
266,2018-11-07 16:39:35,"UDESC","LUSC","5572","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Loebens R.",NA,NA,NA,NA,"Rodineli Loebens",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Lages","Parque Natural Municipal João José Theodoro da Costa Neto.",-50.326099395752,-27.8160991668701,70701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC006029","auto"
267,2018-11-07 16:39:35,"UDESC","LUSC","2177","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Abati, J.",NA,NA,NA,NA,"Abati, J.",NA,NA,2008,"10","24",NA,NA,NA,"Brasil","Santa Catarina","Salto Veloso","Rua Antônio Veloso Bairro Salto 181.",-51.4063987731934,-26.9053001403809,10599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC000801","auto"
268,2018-11-07 16:39:35,"UDESC","LUSC","2176","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Santos, M.C.",NA,NA,NA,NA,"Santos, M.C.",NA,NA,2008,"10","25",NA,NA,NA,"Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rodovia Princesa Leopoldina 808 Chácara do Gege.",-48.7785987854004,-27.6881008148193,22435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC000794","auto"
269,2018-11-07 16:39:35,"UDESC","LUSC","4319","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Machado, S.",NA,NA,NA,NA,"Machado, S.",NA,NA,2009,"11","01",NA,NA,NA,"Brasil","Santa Catarina","São João do Sul","Nova Fátima.",-49.810001373291,-29.2233009338379,13742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC006031","auto"
270,2018-11-07 16:39:35,"UDESC","LUSC","2178","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Heinzen, A.S.",NA,NA,NA,NA,"Heinzen, A.S.",NA,NA,2008,"10","18",NA,NA,NA,"Brasil","Santa Catarina","Urubici","Vila Santa Teresinha.",-49.5917015075684,-28.0149993896484,30102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC000792","auto"
271,2018-11-07 16:39:35,"UDESC","LUSC","2173","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Padilha, A.C.",NA,NA,NA,NA,"Padilha, A.C.",NA,NA,2008,"10","29",NA,NA,NA,"Brasil","Santa Catarina","Videira","Rua Balcão Vianna 1256.",-51.1516990661621,-27.00830078125,18720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC000791","auto"
272,2018-11-07 16:39:35,"UDESC","LUSC","5351","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"C.M.Izumizawa; R.J.F.Garcia","99",NA,1998,"09","09",NA,NA,NA,"Brasil","São Paulo","São Paulo","Sítio Morro Verde.",-46.6300010681152,-23.5400009155273,53584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";Brácteas florais e do escapo purpúreas com ápse arroxeado, flores lilases.;;.","LUSC006034","auto"
273,2014-10-14 18:56:20,"BS","M","M-0111848","S","Plantae","Magnoliophyta","Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims",NA,NA,NA,NA,"NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis M. Corcovado prope Sebastianopolin et alibi. Provinciae Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0111848",NA
274,2019-07-17 17:34:06,"UFRRJ","RBR","35514","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Rosa, M.M.T; Somner, G. V.; Jacques, E.L ; Braz, D.M ; Couto, A.V.S","540",NA,2008,"07","25",NA,NA,NA,"Brasil","Espírito Santo","Presidente Kennedy","praia das neves segunda entrada do loteamento",-40.970833,-21.2575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00035514",NA
275,2019-07-17 17:34:06,"UFRRJ","RBR","42584","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,2017,"06","23",NA,"M.R. Bernardo; V.A.F. Teixeira","22",NA,2017,"06","17",NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis","Centro de Petrópolis, 1ª distrito. Parque Natural Municipal de Petrópolis",-43.171667,-22.5025,NA,NA,848,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00042584",NA
276,2019-07-05 17:49:11,"UFRRJ","RBR","44598","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","I. B. Veloso-Freitas",2014,NA,NA,NA,"I. B. Veloso-Freitas","1",NA,2014,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Seropédica","Universidade Federal Rural do Rio de Janeiro.",-43.69,-22.763333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00044598",NA
277,2019-07-05 17:36:18,"UFRRJ","RBR","3692","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Smith, L.B.",NA,NA,NA,NA,"Eugênio, J.","1653",NA,1940,"08",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Leopoldo","arredores de são leopoldo",-51.1472015380859,-29.7602996826172,10287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00003692","auto"
278,2019-07-17 17:37:55,"UFRRJ","RBR","7131","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Baylão-Junior, HF","96",NA,2004,"06","10",NA,NA,NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Bravo 06, área de acampamento.",-44.040599822998,-22.9596996307373,17272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00007131","auto"
279,2019-07-17 17:37:55,"UFRRJ","RBR","7139","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Baylão-Junior, HF","95",NA,2004,"06","10",NA,NA,NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Bravo 06, área de acampamento.",-44.040599822998,-22.9596996307373,17272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00007139","auto"
280,2019-07-17 17:34:06,"UFRRJ","RBR","44599","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"A. F. Nunes-Freitas; T. C. Rocha-Pessôa","51",NA,2002,"04","26",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Mãe d#?#água, córrego das Andorinhas, Vila Dois Rios.",-44.3180999755859,-23.0067005157471,32988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00044599","auto"
281,2019-07-05 17:49:11,"UFRRJ","RBR","44600","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"A. F. Nunes-Freitas; T. C. Rocha-Pessôa; L. N. Morgado","77",NA,2002,"10","12",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Mata a leste da curva da morte, Vila do Abraão.",-44.3180999755859,-23.0067005157471,32988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00044600","auto"
282,2019-07-17 17:34:06,"UFRRJ","RBR","44761","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","A. Costa",2002,"09","11",NA,"A. F. Nunes-Freitas; L. C. Carvalho; T. C. Rocha-Pessôa","814",NA,2001,"02","14",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Restinga Praia do Sul.",-44.3180999755859,-23.0067005157471,32988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00044761","auto"
283,2019-07-17 17:34:06,"UFRRJ","RBR","44230","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"L. N. Morgado; A. F. Nunes-Freitas; T. C. Rocha Pessôa","70",NA,2002,"10","09",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Vila Dois Rios, Ilha Grande. Parque Estadual da Ilha Grande",-44.3180999755859,-23.0067005157471,32988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00044230","auto"
284,2019-07-17 17:37:55,"UFRRJ","RBR","22217","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Costa, A",1994,"02","18",NA,"Rosa, MMT; et al.","384",NA,1993,"05","26",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá",-43.451099395752,-22.7591991424561,25743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00022217","auto"
285,2019-07-05 17:36:18,"UFRRJ","RBR","4821","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Peixoto, A.L.","6267-A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Piraí","Represa ribeirão das lajes depois da bacia do prata.",-43.8981018066406,-22.6291999816895,20293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00004821","auto"
286,2019-07-17 17:37:55,"UFRRJ","RBR","6675","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Souza, MC","245",NA,2002,"03","09",NA,NA,NA,"Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Floresta de Encosta.",-44.040599822998,-22.9596996307373,17272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00006675","auto"
287,2019-07-02 14:08:50,"UFSM","SMDB","18164","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Portalet, AA",2012,"05","19",NA,"Portalet, AA; Wolf, SM; Wolf, KM","185",NA,2012,"05","19",NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Três Barras",-53.683333,-29.566667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta epifita, vegetando sobre laranjeira em pomar abandonado, flores lílases, com bracteas rosas. Trabalho de Conclusão de Curso de Engenharia Florestal/ UFSM de Sabrina Marques Wolf. Orientador: Luciano Denardi.","SMDB018164",NA
288,2019-06-04 17:16:22,"UFSM","SMDB","3156","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Eisinger, SM",NA,NA,NA,NA,"Lopes, AM","s.n.",NA,1990,"11","12",NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Balneario do Lermen",-53.8069000244141,-29.6842002868652,37819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMDB003156","auto"
289,2019-06-04 17:16:22,"UFSM","SMDB","3157","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Strehl, T",1994,"08","18",NA,"Lopes, AM","s.n.",NA,1990,"11","12",NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Balneario do Lermen",-53.8069000244141,-29.6842002868652,37819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMDB003157","auto"
290,2019-06-04 17:16:22,"UFSM","SMDB","2814","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Eisinger, S M",1987,"11","04",NA,"Tuzi, A C","s.n.",NA,1987,"11","02",NA,NA,NA,"Brasil","Rio Grande do Sul","Jaguari","Jaguari",-54.689998626709,-29.4974994659424,27649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMDB002814","auto"
291,2019-07-11 13:56:58,"MBM","MBM","110930","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Schinini, A",NA,NA,NA,NA,"Ferrucci, MS","330",NA,1985,"01","23",NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Rio Itaqui, BR-277",-49.2064018249512,-25.5347003936768,45291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM110930","auto"
292,2019-07-11 13:57:00,"MBM","MBM","7458","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Smith, LB",NA,NA,NA,NA,"Hatschbach, G","17804",NA,1967,"11","13",NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Guaricana",-49.0553016662598,-25.3055992126465,55154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM007458","auto"
293,2019-07-11 13:56:58,"MBM","MBM","113422","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Silva, SM",NA,NA,NA,NA,"Britez, RM","s.n.",NA,1986,"03","22",NA,NA,"Southern America","Brazil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica, Praia do Cedro",-48.5092010498047,-25.5200004577637,24916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM113422","auto"
294,2019-07-11 13:56:58,"MBM","MBM","180576","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Dombrowski, LT",NA,NA,NA,NA,"Dombrowski, LT","10957",NA,1979,"11","14",NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","Tamanduá",-49.6356010437012,-25.5839004516602,27346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM180576","auto"
295,2019-07-11 13:56:58,"MBM","MBM","12088","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Hatschbach, G",NA,NA,NA,NA,"Koczicki, C","222",NA,1969,"08","12",NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande",-49.0553016662598,-25.3055992126465,55154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM012088","auto"
296,2019-07-11 13:56:58,"MBM","MBM","128288","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Leme, UMC",NA,NA,NA,NA,"Taroda, N","18567",NA,1986,"04","30",NA,NA,"Southern America","Brazil","São Paulo","Campinas","Distrito de Cabras",-47.060001373291,-22.8999996185303,23900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM128288","auto"
297,2019-07-11 13:56:58,"MBM","MBM","180571","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.",NA,NA,NA,NA,NA,"Silva, SM","1671",NA,1988,"11","17",NA,NA,"Southern America","Brazil","Paraná","Castro","Rio Cunhaporanga",-50.0119018554688,-24.7910995483398,50779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM180571","auto"
298,2019-07-11 13:57:00,"MBM","MBM","353550","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Braga, R",1971,"07","20",NA,"Krieger, L","9508",NA,1970,"10","24",NA,NA,"Southern America","Brazil","Minas Gerais","Juiz de Fora","Fazenda do Diamante",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita, brácteas róseas, fl. azul anil","MBM353550","auto"
299,2019-07-11 13:56:58,"MBM","MBM","180604","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Moura, R",NA,NA,NA,NA,"Dombrowski, LT","14412",NA,1990,"04","26",NA,NA,"Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita",-50.0064010620117,-25.4293994903564,35166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM180604","auto"
300,2019-07-11 13:57:00,"MBM","MBM","95920","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.",NA,NA,NA,NA,NA,"Krapovickas, A","35512",NA,1980,"02","01",NA,NA,"Southern America","Brazil","Rio de Janeiro","Parati","Ilha Sapeca",-44.7131004333496,-23.2178001403809,34470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM095920","auto"
301,2019-07-11 13:57:00,"MBM","MBM","392608","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Kollmann, L",2010,"04",NA,NA,"Fontana, AP","4839",NA,2008,"02","18",NA,NA,"Southern America","Brazil","Espírito Santo","Nova Venécia","Serra de Baixo, Pedra da Torre",-40.446389,-18.782778,NA,NA,428,587,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita, meia sombra. Folhas verdes com tricomas brancos. Inflorescência com bracteas florais rosas-choque e botôes lilás. Material prensado em álcool.; Inselbergue.","MBM392608",NA
302,2019-07-11 13:56:58,"MBM","MBM","140247","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.",NA,NA,NA,NA,NA,"Krapovickas, A","42143",NA,1988,"01","29",NA,NA,"Southern America","Brazil","Santa Catarina","Barra Velha","Itajuba",-48.684700012207,-26.6322002410889,15216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM140247","auto"
303,2019-07-11 13:56:58,"MBM","MBM","226209","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Martinelli, G",NA,NA,NA,NA,"Teixeira, WA","s.n.",NA,1993,"06","30",NA,NA,"Southern America","Brazil","Minas Gerais","Itabirito","Pico do Itabirito",-43.801399230957,-20.2532997131348,20553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM226209","auto"
304,2019-07-11 13:57:00,"MBM","MBM","379079","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Monteiro, RF",2012,NA,NA,NA,"Wasum, R","4900",NA,2011,"11","19",NA,NA,"Southern America","Brazil","Rio Grande do Sul","Bom Jesus","Passo da Guarda",-50.4166984558105,-28.6678009033203,55856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM379079","auto"
305,2019-07-11 13:57:00,"MBM","MBM","5215","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Smith, LB",NA,NA,NA,NA,"Lindeman, J","2817",NA,1966,"11","04",NA,NA,"Southern America","Brazil","Paraná","Laranjeiras do Sul","Cantagalo",-52.4160995483398,-25.4078006744385,28404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM005215","auto"
306,2019-07-11 13:57:00,"MBM","MBM","396271","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","David, F",2015,"02","12",NA,"Engels, ME","1917",NA,2013,"11","02",NA,NA,"Southern America","Brazil","Paraná","Carambeí","Rio São João",-50.0971984863281,-24.9178009033203,26641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita. Folhas verdes. Inflorescência rosa com flores azuis escuras.; Floresta Ombrófila Mista.","MBM396271","auto"
307,2019-07-11 13:57:00,"MBM","MBM","288261","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Karsten, RA",NA,NA,NA,NA,"Karsten, RA","526",NA,2001,"08","30",NA,NA,"Southern America","Brazil","Paraná","Araucária","Guajuvira",-49.4103012084961,-25.5930995941162,21346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM288261","auto"
308,2019-07-11 13:56:58,"MBM","MBM","180578","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Dombrowski, LT",NA,NA,NA,NA,"Dombrowski, LT","5474",NA,1974,"11","18",NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia",-49.2731018066406,-25.4277992248535,25180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM180578","auto"
309,2019-07-11 13:56:58,"MBM","MBM","252327","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Dunaiski Jr.; A.; A.",NA,NA,NA,NA,"Dunaiski Jr.; A.; A.","1229",NA,1999,"07","27",NA,NA,"Southern America","Brazil","Paraná","Curitiba","Curitiba",-49.2731018066406,-25.4277992248535,25180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM252327","auto"
310,2019-07-11 13:57:00,"MBM","MBM","60024","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Tardivo, RC",NA,NA,NA,NA,"Hatschbach, G","39874",NA,1977,"04","12",NA,NA,"Southern America","Brazil","Paraná","Morretes","Rio Cruzeiro",-48.834400177002,-25.476900100708,30514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM060024","auto"
311,2019-07-11 13:57:00,"MBM","MBM","397145","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Rosa, AEM",NA,NA,NA,NA,"Rosa, AEM","349",NA,2010,"10","20",NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","estrada para Pedra Branca",-46.385706,-21.949886,NA,NA,1333,1333,NA,NA,NA,NA,NA,NA,NA,NA,"Eífita, flores roxas, brácteas róseas.; em beira de estrada, floresta estacional semidecidual montana.","MBM397145",NA
312,2019-07-11 13:56:58,"MBM","MBM","221768","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Hatschbach, G",NA,NA,NA,NA,"Svolenski, AC","334",NA,1996,"12","14",NA,NA,"Southern America","Brazil","Paraná","Rio Branco do Sul","Caverna da Caximba",-49.3142013549805,-25.1900005340576,37352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM221768","auto"
313,2019-07-11 13:56:58,"MBM","MBM","180572","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims.","Motta, JT",NA,NA,NA,NA,"Motta, JT","300",NA,1986,"06","05",NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Guaricana",-49.2064018249512,-25.5347003936768,45291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita.","MBM180572","auto"
